0.023219954	-220
0.026122448	-220
0.029002267	-220
0.031904761	-220
0.034829931	-220
0.037709750	-220
0.040612244	-220
0.043537414	-220
0.046417233	-220
0.049319727	-220
0.052244897	-220
0.055124716	-220
0.058027210	-220
0.060952380	-220
0.063832199	-220
0.066734693	-220
0.069659863	-220
0.072539682	-220
0.075442176	-220
0.078367346	-220
0.081247165	-220
0.084149659	-220
0.087074829	-220
0.089954648	-220
0.092857142	-220
0.095782312	-220
0.098662131	-220
0.101564625	-220
0.104489795	-220
0.107369614	-220
0.110272108	-220
0.113197278	-220
0.116077097	-220
0.118979591	-220
0.121904761	-220
0.124784580	-220
0.127687074	-220
0.130612244	-220
0.133492063	-220
0.136394557	-220
0.139319727	-220
0.142199546	-220
0.145102040	-220
0.148027210	-220
0.150907029	-220
0.153809523	-220
0.156734693	-220
0.159614512	-220
0.162517006	-220
0.165442176	-220
0.168321995	-220
0.171224489	-220
0.174149659	-220
0.177029478	-220
0.179931972	-220
0.182857142	-220
0.185736961	-220
0.188639455	-220
0.191564625	-220
0.194444444	-220
0.197346938	-220
0.200272108	-220
0.203151927	-220
0.206054421	-220
0.208979591	-220
0.211859410	-220
0.214761904	-220
0.217687074	-220
0.220566893	-220
0.223469387	-220
0.226394557	-220
0.229274376	-220
0.232176870	-220
0.235102040	-220
0.237981859	-220
0.240884353	-220
0.243809523	-220
0.246689342	-220
0.249591836	-220
0.252517006	-220
0.255396825	-220
0.258299319	-220
0.261224489	-220
0.264104308	-220
0.267006802	-220
0.269931972	-220
0.272811791	-220
0.275714285	-220
0.278639455	-220
0.281519274	-220
0.284421768	-220
0.287346938	-220
0.290226757	-220
0.293129251	-220
0.296054421	-220
0.298934240	-220
0.301836734	-220
0.304761904	-220
0.307641723	-220
0.310544217	-220
0.313469387	-220
0.316349206	-220
0.319251700	-220
0.322176870	-220
0.325056689	-220
0.327959183	-220
0.330884353	-220
0.333764172	-220
0.336666666	-220
0.339591836	-220
0.342471655	-220
0.345374149	-220
0.348299319	-220
0.351179138	-220
0.354081632	-220
0.357006802	-220
0.359886621	-220
0.362789115	-220
0.365714285	-220
0.368594104	-220
0.371496598	-220
0.374421768	-220
0.377301587	-220
0.380204081	-220
0.383129251	-220
0.386009070	-220
0.388911564	-220
0.391836734	-220
0.394716553	-220
0.397619047	-220
0.400544217	-220
0.403424036	-220
0.406326530	-220
0.409251700	-220
0.412131519	-220
0.415034013	-220
0.417959183	-220
0.420839002	-220
0.423741496	-220
0.426666666	-220
0.429569160	-220
0.432448979	-220
0.435374149	-220
0.438276643	-220
0.441156462	-220
0.444081632	-220
0.446984126	-220
0.449863945	-220
0.452766439	-220
0.455691609	-220
0.458571428	-220
0.461473922	-220
0.464399092	-220
0.467278911	-220
0.470181405	-220
0.473106575	-220
0.475986394	-220
0.478888888	-220
0.481814058	-220
0.484693877	-220
0.487596371	-220
0.490521541	-220
0.493401360	-220
0.496303854	-220
0.499229024	-220
0.502108843	-220
0.505011337	-220
0.507936507	-220
0.510816326	-220
0.513718820	-220
0.516643990	-220
0.519523809	-220
0.522426303	-220
0.525351473	-220
0.528231292	-220
0.531133786	-220
0.534058956	-220
0.536938775	-220
0.539841269	-220
0.542766439	-220
0.545646258	-220
0.548548752	-220
0.551473922	-220
0.554353741	-220
0.557256235	-220
0.560181405	-220
0.563061224	-220
0.565963718	-220
0.568888888	-220
0.571768707	-220
0.574671201	-220
0.577596371	-220
0.580476190	-220
0.583378684	-220
0.586303854	-220
0.589183673	-220
0.592086167	-220
0.595011337	-220
0.597891156	-220
0.600793650	-220
0.603718820	-220
0.606598639	-220
0.609501133	-220
0.612426303	-220
0.615306122	-220
0.618208616	-220
0.621133786	-220
0.624013605	-220
0.626916099	-220
0.629841269	-220
0.632721088	-220
0.635623582	-220
0.638548752	-220
0.641428571	-220
0.644331065	-220
0.647256235	-220
0.650136054	-220
0.653038548	-220
0.655963718	-220
0.658843537	-220
0.661746031	-220
0.664671201	-220
0.667551020	-220
0.670453514	-220
0.673378684	-220
0.676258503	-220
0.679160997	-220
0.682086167	-220
0.684965986	-220
0.687868480	-220
0.690793650	-220
0.693673469	-220
0.696575963	-220
0.699501133	-220
0.702380952	-220
0.705283446	-220
0.708208616	-220
0.711088435	-220
0.713990929	-220
0.716916099	-220
0.719795918	-220
0.722698412	-220
0.725623582	-220
0.728503401	-220
0.731405895	-220
0.734331065	-220
0.737210884	-220
0.740113378	-220
0.743038548	-220
0.745918367	-220
0.748820861	-220
0.751746031	-220
0.754625850	-220
0.757528344	-220
0.760453514	-220
0.763333333	-220
0.766235827	-220
0.769160997	-220
0.772040816	-220
0.774943310	-220
0.777868480	-220
0.780748299	-220
0.783650793	-220
0.786575963	-220
0.789455782	-220
0.792358276	-220
0.795283446	-220
0.798163265	-220
0.801065759	-220
0.803990929	-220
0.806870748	-220
0.809773242	-220
0.812698412	-220
0.815578231	-220
0.818480725	-220
0.821405895	-220
0.824285714	-220
0.827188208	-220
0.830113378	-220
0.832993197	-220
0.835895691	-220
0.838820861	-220
0.841700680	-220
0.844603174	-220
0.847528344	-220
0.850408163	-220
0.853310657	-220
0.856235827	-220
0.859138321	-220
0.862018140	-220
0.864943310	-220
0.867845804	-220
0.870725623	-220
0.873650793	-220
0.876553287	-220
0.879433106	-220
0.882335600	-220
0.885260770	-220
0.888140589	-220
0.891043083	-220
0.893968253	-220
0.896848072	-220
0.899750566	-220
0.902675736	-220
0.905555555	-220
0.908458049	-220
0.911383219	-220
0.914263038	-220
0.917165532	-220
0.920090702	-220
0.922970521	-220
0.925873015	-220
0.928798185	-220
0.931678004	-220
0.934580498	-220
0.937505668	-220
0.940385487	-220
0.943287981	-220
0.946213151	-220
0.949092970	-220
0.951995464	-220
0.954920634	-220
0.957800453	173
0.960702947	173
0.963628117	173
0.966507936	173
0.969410430	173
0.972335600	173
0.975215419	173
0.978117913	-220
0.981043083	-220
0.983922902	173
0.986825396	173
0.989750566	173
0.992630385	173
0.995532879	173
0.998458049	173
1.001337868	173
1.004240362	173
1.007165532	173
1.010045351	173
1.012947845	173
1.015873015	173
1.018752834	-220
1.021655328	-220
1.024580498	-220
1.027460317	173
1.030362811	173
1.033287981	173
1.036167800	173
1.039070294	173
1.041995464	173
1.044875283	173
1.047777777	173
1.050702947	173
1.053582766	173
1.056485260	173
1.059410430	173
1.062290249	173
1.065192743	173
1.068117913	173
1.070997732	173
1.073900226	173
1.076825396	173
1.079705215	173
1.082607709	173
1.085532879	173
1.088412698	173
1.091315192	173
1.094240362	173
1.097120181	173
1.100022675	-349.228
1.102947845	-349.228
1.105827664	-349.228
1.108730158	-349.228
1.111655328	173
1.114535147	173
1.117437641	173
1.120362811	173
1.123242630	-347.217
1.126145124	-349.228
1.129070294	-349.228
1.131950113	-347.217
1.134852607	-347.217
1.137777777	-349.228
1.140657596	-347.217
1.143560090	-347.217
1.146485260	-347.217
1.149365079	-347.217
1.152267573	-347.217
1.155192743	-347.217
1.158072562	-349.228
1.160975056	-349.228
1.163900226	-349.228
1.166780045	-347.217
1.169682539	-347.217
1.172607709	-349.228
1.175487528	-349.228
1.178390022	-349.228
1.181315192	-349.228
1.184195011	-349.228
1.187097505	-349.228
1.190022675	-349.228
1.192902494	-349.228
1.195804988	-349.228
1.198730158	-349.228
1.201609977	-347.217
1.204512471	-349.228
1.207437641	-349.228
1.210317460	-347.217
1.213219954	-347.217
1.216145124	-347.217
1.219024943	-347.217
1.221927437	-347.217
1.224852607	-347.217
1.227732426	-347.217
1.230634920	-349.228
1.233560090	-347.217
1.236439909	-347.217
1.239342403	-349.228
1.242267573	-347.217
1.245147392	-347.217
1.248049886	-347.217
1.250975056	-349.228
1.253854875	-349.228
1.256757369	-349.228
1.259682539	-220
1.262562358	-220
1.265464852	-220
1.268390022	-220
1.271269841	-220
1.274172335	-220
1.277097505	-220
1.280000000	-220
1.282879818	-220
1.285804988	-220
1.288707482	-220
1.291587301	-220
1.294512471	-220
1.297414965	-220
1.300294784	-220
1.303219954	-220
1.306122448	-220
1.309002267	-220
1.311904761	-220
1.314829931	-220
1.317709750	-220
1.320612244	-220
1.323537414	-220
1.326417233	-220
1.329319727	-220
1.332244897	-220
1.335124716	-220
1.338027210	-220
1.340952380	-220
1.343832199	-220
1.346734693	-220
1.349659863	-220
1.352539682	-220
1.355442176	-220
1.358367346	-220
1.361247165	-220
1.364149659	-220
1.367074829	-220
1.369954648	-220
1.372857142	-220
1.375782312	-220
1.378662131	-220
1.381564625	-220
1.384489795	-220
1.387369614	-220
1.390272108	-220
1.393197278	-220
1.396077097	-220
1.398979591	-220
1.401904761	-220
1.404784580	-220
1.407687074	-220
1.410612244	-220
1.413492063	-220
1.416394557	-220
1.419319727	-220
1.422199546	-220
1.425102040	-220
1.428027210	-220
1.430907029	-220
1.433809523	-220
1.436734693	-220
1.439614512	-220
1.442517006	-220
1.445442176	-220
1.448321995	-220
1.451224489	-220
1.454149659	-220
1.457029478	-220
1.459931972	-220
1.462857142	-220
1.465736961	-220
1.468639455	-220
1.471564625	-220
1.474444444	-220
1.477346938	-220
1.480272108	-220
1.483151927	-220
1.486054421	-220
1.488979591	-220
1.491859410	-220
1.494761904	-220
1.497687074	-220
1.500566893	-220
1.503469387	-220
1.506394557	-220
1.509274376	-220
1.512176870	-220
1.515102040	-220
1.517981859	221.274
1.520884353	222.556
1.523809523	221.274
1.526689342	221.274
1.529591836	220
1.532517006	218.733
1.535396825	218.733
1.538299319	216.221
1.541224489	212.506
1.544104308	206.456
1.547006802	201.741
1.549931972	197.133
1.552811791	194.869
1.555714285	194.869
1.558639455	192.631
1.561519274	191.521
1.564421768	190.418
1.567346938	190.418
1.570226757	189.321
1.573129251	190.418
1.576054421	190.418
1.578934240	191.521
1.581836734	191.521
1.584761904	192.631
1.587641723	192.631
1.590544217	193.746
1.593469387	194.869
1.596349206	195.998
1.599251700	194.869
1.602176870	195.998
1.605056689	195.998
1.607959183	197.133
1.610884353	197.133
1.613764172	198.275
1.616666666	197.133
1.619591836	199.424
1.622471655	201.741
1.625374149	202.91
1.628299319	206.456
1.631179138	208.855
1.634081632	211.282
1.637006802	213.737
1.639886621	214.975
1.642789115	216.221
1.645714285	216.221
1.648594104	217.473
1.651496598	218.733
1.654421768	220
1.657301587	220
1.660204081	221.274
1.663129251	221.274
1.666009070	222.556
1.668911564	221.274
1.671836734	221.274
1.674716553	221.274
1.677619047	221.274
1.680544217	221.274
1.683424036	221.274
1.686326530	221.274
1.689251700	221.274
1.692131519	221.274
1.695034013	221.274
1.697959183	221.274
1.700839002	221.274
1.703741496	222.556
1.706666666	222.556
1.709569160	222.556
1.712448979	221.274
1.715374149	220
1.718276643	218.733
1.721156462	216.221
1.724081632	213.737
1.726984126	210.065
1.729863945	202.91
1.732766439	200.579
1.735691609	195.998
1.738571428	195.998
1.741473922	195.998
1.744399092	198.275
1.747278911	200.579
1.750181405	204.085
1.753106575	208.855
1.755986394	217.473
1.758888888	225.142
1.761814058	231.739
1.764693877	234.432
1.767596371	237.156
1.770521541	238.53
1.773401360	239.912
1.776303854	242.699
1.779229024	244.105
1.782108843	246.942
1.785011337	248.372
1.787936507	248.372
1.790816326	249.811
